"Name","ID","Class","Entry","Symbol","EC","KO","Description"
"Glycerolipid metabolism","hsa00561","Metabolism; Lipid metabolism","80168","MOGAT2","2.3.1.22","K14457","monoacylglycerol O-acyltransferase 2"
"Glycerolipid metabolism","hsa00561","Metabolism; Lipid metabolism","2717","GLA","3.2.1.22","K01189","galactosidase alpha"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5289","PIK3C3","2.7.1.137","K00914","phosphatidylinositol 3-kinase catalytic subunit type 3"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","4534","MTM1","3.1.3.95 3.1.3.64","K01108","myotubularin 1"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","8776","MTMR1","3.1.3.95 3.1.3.64","K18081","myotubularin related protein 1"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","8898","MTMR2","3.1.3.95 3.1.3.64","K18081","myotubularin related protein 2"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","8897","MTMR3","3.1.3.95 3.1.3.64 3.1.3.48","K18082","myotubularin related protein 3"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","9110","MTMR4","3.1.3.95 3.1.3.64 3.1.3.48","K18082","myotubularin related protein 4"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","55613","MTMR8","3.1.3.95 3.1.3.64","K18083","myotubularin related protein 8"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","9107","MTMR6","3.1.3.95 3.1.3.64","K18083","myotubularin related protein 6"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","9108","MTMR7","3.1.3.95 3.1.3.64","K18083","myotubularin related protein 7"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","64419","MTMR14","3.1.3.95 3.1.3.64","K18086","myotubularin related protein 14"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5297","PI4KA","2.7.1.67","K00888","phosphatidylinositol 4-kinase alpha"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5298","PI4KB","2.7.1.67","K19801","phosphatidylinositol 4-kinase beta"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","55361","PI4K2A","2.7.1.67","K13711","phosphatidylinositol 4-kinase type 2 alpha"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","55300","PI4K2B","2.7.1.67","K13711","phosphatidylinositol 4-kinase type 2 beta"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","23396","PIP5K1C","2.7.1.68","K00889","phosphatidylinositol-4-phosphate 5-kinase type 1 gamma"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","8394","PIP5K1A","2.7.1.68","K00889","phosphatidylinositol-4-phosphate 5-kinase type 1 alpha"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","8395","PIP5K1B","2.7.1.68","K00889","phosphatidylinositol-4-phosphate 5-kinase type 1 beta"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","138429","PIP5KL1","2.7.1.68","K13712","phosphatidylinositol-4-phosphate 5-kinase like 1"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","4952","OCRL","3.1.3.36","K01099","OCRL, inositol polyphosphate-5-phosphatase"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","3633","INPP5B","3.1.3.36","K01099","inositol polyphosphate-5-phosphatase B"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","56623","INPP5E","3.1.3.36","K20278","inositol polyphosphate-5-phosphatase E"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","8867","SYNJ1","3.1.3.36","K20279","synaptojanin 1"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","8871","SYNJ2","3.1.3.36","K20279","synaptojanin 2"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5290","PIK3CA","2.7.1.153","K00922","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5293","PIK3CD","2.7.1.153","K00922","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit delta"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5291","PIK3CB","2.7.1.153","K00922","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5294","PIK3CG","2.7.1.153","K21289","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5728","PTEN","3.1.3.67 3.1.3.48 3.1.3.16","K01110","phosphatase and tensin homolog"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","3635","INPP5D","3.1.3.86","K03084","inositol polyphosphate-5-phosphatase D"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","3636","INPPL1","3.1.3.86","K15909","inositol polyphosphate phosphatase like 1"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5288","PIK3C2G","2.7.1.154","K00923","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 gamma"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5286","PIK3C2A","2.7.1.154","K00923","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5287","PIK3C2B","2.7.1.154","K00923","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","3631","INPP4A","3.1.3.66","K01109","inositol polyphosphate-4-phosphatase type I A"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","8821","INPP4B","3.1.3.66","K01109","inositol polyphosphate-4-phosphatase type II B"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","200576","PIKFYVE","2.7.1.150","K00921","phosphoinositide kinase, FYVE-type zinc finger containing"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","79837","PIP4K2C","2.7.1.149","K00920","phosphatidylinositol-5-phosphate 4-kinase type 2 gamma"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5305","PIP4K2A","2.7.1.149","K00920","phosphatidylinositol-5-phosphate 4-kinase type 2 alpha"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","8396","PIP4K2B","2.7.1.149","K00920","phosphatidylinositol-5-phosphate 4-kinase type 2 beta"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","23236","PLCB1","3.1.4.11","K05858","phospholipase C beta 1"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5330","PLCB2","3.1.4.11","K05858","phospholipase C beta 2"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5331","PLCB3","3.1.4.11","K05858","phospholipase C beta 3"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5332","PLCB4","3.1.4.11","K05858","phospholipase C beta 4"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5333","PLCD1","3.1.4.11","K05857","phospholipase C delta 1"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","113026","PLCD3","3.1.4.11","K05857","phospholipase C delta 3"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","84812","PLCD4","3.1.4.11","K05857","phospholipase C delta 4"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","51196","PLCE1","3.1.4.11","K05860","phospholipase C epsilon 1"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5335","PLCG1","3.1.4.11","K01116","phospholipase C gamma 1"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","5336","PLCG2","3.1.4.11","K05859","phospholipase C gamma 2"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","89869","PLCZ1","3.1.4.11","K05861","phospholipase C zeta 1"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","23007","PLCH1","3.1.4.11","K19006","phospholipase C eta 1"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","9651","PLCH2","3.1.4.11","K19006","phospholipase C eta 2"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","3613","IMPA2","3.1.3.25","K01092","inositol monophosphatase 2"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","3612","IMPA1","3.1.3.25","K01092","inositol monophosphatase 1"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","54928","IMPAD1","3.1.3.7 3.1.3.25","K15759","inositol monophosphatase domain containing 1"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","10423","CDIPT","2.7.8.11","K00999","CDP-diacylglycerol--inositol 3-phosphatidyltransferase"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","51477","ISYNA1","5.5.1.4","K01858","inositol-3-phosphate synthase 1"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","3628","INPP1","3.1.3.57","K01107","inositol polyphosphate-1-phosphatase"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","51763","INPP5K","3.1.3.56","K01106","inositol polyphosphate-5-phosphatase K"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","27124","INPP5J","3.1.3.56","K01106","inositol polyphosphate-5-phosphatase J"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","3632","INPP5A","3.1.3.56","K01106","inositol polyphosphate-5-phosphatase A"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","9562","MINPP1","3.1.3.80 3.1.3.62","K03103","multiple inositol-polyphosphate phosphatase 1"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","3707","ITPKB","2.7.1.127","K00911","inositol-trisphosphate 3-kinase B"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","3706","ITPKA","2.7.1.127","K00911","inositol-trisphosphate 3-kinase A"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","80271","ITPKC","2.7.1.127","K00911","inositol-trisphosphate 3-kinase C"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","3705","ITPK1","2.7.1.134 2.7.1.159","K00913","inositol-tetrakisphosphate 1-kinase"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","253430","IPMK","2.7.1.151 2.7.1.140","K00915","inositol polyphosphate multikinase"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","64768","IPPK","2.7.1.158","K10572","inositol-pentakisphosphate 2-kinase"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","55586","MIOX","1.13.99.1","K00469","myo-inositol oxygenase"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","4329","ALDH6A1","1.2.1.27 1.2.1.18","K00140","aldehyde dehydrogenase 6 family member A1"
"Inositol phosphate metabolism","hsa00562","Metabolism; Carbohydrate metabolism","7167","TPI1","5.3.1.1","K01803","triosephosphate isomerase 1"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","5277","PIGA","2.4.1.198","K03857","phosphatidylinositol glycan anchor biosynthesis class A"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","5283","PIGH","PIGH; phosphatidylinositol glycan anchor biosynthesis class H [KO:K03858","K03858","phosphatidylinositol glycan anchor biosynthesis class H"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","5279","PIGC","PIGC; phosphatidylinositol glycan anchor biosynthesis class C [KO:K03859","K03859","phosphatidylinositol glycan anchor biosynthesis class C"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","9091","PIGQ","PIGQ; phosphatidylinositol glycan anchor biosynthesis class Q [KO:K03860","K03860","phosphatidylinositol glycan anchor biosynthesis class Q"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","51227","PIGP","PIGP; phosphatidylinositol glycan anchor biosynthesis class P [KO:K03861","K03861","phosphatidylinositol glycan anchor biosynthesis class P"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","84992","PIGY","PIGY; phosphatidylinositol glycan anchor biosynthesis class Y [KO:K11001","K11001","phosphatidylinositol glycan anchor biosynthesis class Y"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","8818","DPM2","DPM2; dolichyl-phosphate mannosyltransferase subunit 2, regulatory [KO:K09658","K09658","dolichyl-phosphate mannosyltransferase subunit 2, regulatory"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","9487","PIGL","3.5.1.89","K03434","phosphatidylinositol glycan anchor biosynthesis class L"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","284098","PIGW","2.3.-.-","K05283","phosphatidylinositol glycan anchor biosynthesis class W"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","2822","GPLD1","3.1.4.50","K01127","glycosylphosphatidylinositol specific phospholipase D1"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","93183","PIGM","2.4.1.-","K05284","phosphatidylinositol glycan anchor biosynthesis class M"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","54965","PIGX","PIGX; phosphatidylinositol glycan anchor biosynthesis class X [KO:K07541","K07541","phosphatidylinositol glycan anchor biosynthesis class X"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","55650","PIGV","2.4.1.-","K07542","phosphatidylinositol glycan anchor biosynthesis class V"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","23556","PIGN","2.7.-.-","K05285","phosphatidylinositol glycan anchor biosynthesis class N"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","9488","PIGB","2.4.1.-","K05286","phosphatidylinositol glycan anchor biosynthesis class B"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","5281","PIGF","2.7.-.-","K05287","phosphatidylinositol glycan anchor biosynthesis class F"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","84720","PIGO","PIGO; phosphatidylinositol glycan anchor biosynthesis class O [KO:K05288","K05288","phosphatidylinositol glycan anchor biosynthesis class O"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","8733","GPAA1","GPAA1; glycosylphosphatidylinositol anchor attachment 1 [KO:K05289","K05289","glycosylphosphatidylinositol anchor attachment 1"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","10026","PIGK","2.6.-.-","K05290","phosphatidylinositol glycan anchor biosynthesis class K"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","94005","PIGS","PIGS; phosphatidylinositol glycan anchor biosynthesis class S [KO:K05291","K05291","phosphatidylinositol glycan anchor biosynthesis class S"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","51604","PIGT","PIGT; phosphatidylinositol glycan anchor biosynthesis class T [KO:K05292","K05292","phosphatidylinositol glycan anchor biosynthesis class T"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","128869","PIGU","PIGU; phosphatidylinositol glycan anchor biosynthesis class U [KO:K05293","K05293","phosphatidylinositol glycan anchor biosynthesis class U"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","80055","PGAP1","3.-.-.-","K05294","post-GPI attachment to proteins 1"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","80235","PIGZ","2.4.1.-","K08098","phosphatidylinositol glycan anchor biosynthesis class Z"
"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis","hsa00563","Metabolism; Glycan biosynthesis and metabolism","54872","PIGG","2.7.-.-","K05310","phosphatidylinositol glycan anchor biosynthesis class G"
"Glycerophospholipid metabolism","hsa00564","Metabolism; Lipid metabolism","23171","GPD1L","1.1.1.8","K00006","glycerol-3-phosphate dehydrogenase 1-like"
"Glycerophospholipid metabolism","hsa00564","Metabolism; Lipid metabolism","2819","GPD1","1.1.1.8","K00006","glycerol-3-phosphate dehydrogenase 1"
"Glycerophospholipid metabolism","hsa00564","Metabolism; Lipid metabolism","2820","GPD2","1.1.5.3","K00111","glycerol-3-phosphate dehydrogenase 2"
